district,week_start,week_of_year,lst_celsius,rainfall_mm,ndwi_index,humidity_proxy_pct,population_density,dengue_cases
Lucknow,2022-02-21,8,25.37,0.0,-0.175,40.4,7334.7,3
Lucknow,2022-02-28,9,26.74,0.0,-0.173,40.6,7341.2,2
Lucknow,2022-03-07,10,24.06,2.05,-0.183,40.8,7344.8,3
Lucknow,2022-03-14,11,26.72,0.74,-0.219,41.0,7343.6,4
Lucknow,2022-03-21,12,27.73,1.54,-0.18,41.3,7345.7,3
Lucknow,2022-03-28,13,29.2,0.0,-0.186,41.6,7352.7,4
Lucknow,2022-04-04,14,29.52,1.1,-0.188,42.0,7345.2,4
Lucknow,2022-04-11,15,32.4,0.0,-0.178,42.5,7347.0,4
Lucknow,2022-04-18,16,28.36,2.81,-0.208,43.1,7343.4,6
Lucknow,2022-04-25,17,31.19,0.98,-0.205,43.7,7355.7,3
Lucknow,2022-05-02,18,29.1,2.71,-0.122,44.5,7347.9,5
Lucknow,2022-05-09,19,31.79,8.01,-0.176,45.3,7359.9,7
Lucknow,2022-05-16,20,31.68,1.82,-0.176,46.2,7360.5,8
Lucknow,2022-05-23,21,30.88,4.55,-0.127,47.1,7357.4,6
Lucknow,2022-05-30,22,31.8,3.73,-0.193,48.1,7340.7,9
Lucknow,2022-06-06,23,31.76,9.44,-0.134,49.1,7350.4,9
Lucknow,2022-06-13,24,31.09,11.47,-0.103,50.1,7342.6,10
Lucknow,2022-06-20,25,32.54,17.61,-0.112,51.1,7350.4,8
Lucknow,2022-06-27,26,31.66,13.84,-0.039,52.0,7345.6,9
Lucknow,2022-07-04,27,31.69,13.82,-0.091,52.9,7352.2,10
Lucknow,2022-07-11,28,29.41,11.31,-0.057,53.6,7352.9,11
Lucknow,2022-07-18,29,31.35,18.22,-0.063,54.2,7346.7,12
Lucknow,2022-07-25,30,29.35,16.35,-0.052,54.6,7357.9,13
Lucknow,2022-08-01,31,29.14,18.61,-0.023,54.9,7349.3,11
Lucknow,2022-08-08,32,31.12,18.39,-0.013,55.0,7351.2,12
Lucknow,2022-08-15,33,28.32,14.69,-0.076,54.9,7352.3,14
Lucknow,2022-08-22,34,27.03,17.86,-0.09,54.6,7355.4,12
Lucknow,2022-08-29,35,28.0,13.24,-0.019,54.2,7356.5,12
Lucknow,2022-09-05,36,27.4,17.07,-0.031,53.6,7355.4,12
Lucknow,2022-09-12,37,25.66,15.76,-0.045,52.9,7355.5,11
Lucknow,2022-09-19,38,24.95,13.2,-0.089,52.0,7356.3,11
Lucknow,2022-09-26,39,24.18,6.15,-0.14,51.1,7351.5,11
Lucknow,2022-10-03,40,23.52,7.49,-0.129,50.1,7347.9,12
Lucknow,2022-10-10,41,20.83,2.56,-0.097,49.1,7352.1,9
Lucknow,2022-10-17,42,22.92,3.45,-0.159,48.1,7350.0,10
Lucknow,2022-10-24,43,22.15,0.67,-0.205,47.1,7368.6,7
Lucknow,2022-10-31,44,22.06,6.45,-0.169,46.2,7370.3,7
Lucknow,2022-11-07,45,20.73,0.57,-0.197,45.3,7354.6,7
Lucknow,2022-11-14,46,22.1,0.0,-0.209,44.5,7354.9,7
Lucknow,2022-11-21,47,19.52,2.99,-0.151,43.7,7351.0,6
Lucknow,2022-11-28,48,19.62,1.57,-0.164,43.1,7351.2,6
Lucknow,2022-12-05,49,22.22,0.0,-0.205,42.5,7352.5,5
Lucknow,2022-12-12,50,19.5,0.0,-0.196,42.0,7354.1,4
Lucknow,2022-12-19,51,20.82,0.0,-0.197,41.6,7354.9,4
Lucknow,2022-12-26,52,19.44,0.0,-0.183,41.3,7360.2,5
Lucknow,2023-01-02,1,20.02,0.19,-0.234,40.0,7357.7,4
Lucknow,2023-01-09,2,18.83,0.41,-0.181,40.1,7367.6,4
Lucknow,2023-01-16,3,20.1,0.0,-0.2,40.1,7350.4,4
Lucknow,2023-01-23,4,22.53,1.28,-0.225,40.1,7355.6,2
Lucknow,2023-01-30,5,21.61,0.45,-0.208,40.2,7354.6,3
Lucknow,2023-02-06,6,24.73,0.0,-0.197,40.2,7365.3,4
Lucknow,2023-02-13,7,25.5,0.0,-0.273,40.3,7357.3,3
Lucknow,2023-02-20,8,25.62,4.39,-0.189,40.4,7366.1,3
Lucknow,2023-02-27,9,27.06,0.0,-0.148,40.6,7359.4,2
Lucknow,2023-03-06,10,26.12,4.79,-0.192,40.8,7362.2,4
Lucknow,2023-03-13,11,24.84,0.0,-0.155,41.0,7354.3,4
Lucknow,2023-03-20,12,27.27,0.0,-0.222,41.3,7355.5,4
Lucknow,2023-03-27,13,28.69,0.0,-0.185,41.6,7361.2,5
Lucknow,2023-04-03,14,29.71,0.2,-0.197,42.0,7360.5,4
Lucknow,2023-04-10,15,30.8,0.0,-0.151,42.5,7360.3,5
Lucknow,2023-04-17,16,30.8,2.59,-0.208,43.1,7362.3,5
Lucknow,2023-04-24,17,31.31,3.99,-0.141,43.7,7365.5,5
Lucknow,2023-05-01,18,32.32,4.55,-0.149,44.5,7366.3,6
Lucknow,2023-05-08,19,27.77,2.38,-0.199,45.3,7368.2,7
Lucknow,2023-05-15,20,32.02,4.27,-0.229,46.2,7358.3,7
Lucknow,2023-05-22,21,32.94,7.72,-0.146,47.1,7363.9,8
Lucknow,2023-05-29,22,31.97,9.92,-0.137,48.1,7368.9,7
Lucknow,2023-06-05,23,32.02,7.52,-0.196,49.1,7359.8,8
Lucknow,2023-06-12,24,33.17,6.85,-0.142,50.1,7361.9,8
Lucknow,2023-06-19,25,30.11,11.84,-0.06,51.1,7372.1,9
Lucknow,2023-06-26,26,33.61,14.51,-0.074,52.0,7362.5,10
Lucknow,2023-07-03,27,30.91,21.03,0.002,52.9,7368.7,10
Lucknow,2023-07-10,28,28.66,17.79,-0.041,53.6,7365.7,11
Lucknow,2023-07-17,29,29.37,18.85,0.02,54.2,7369.7,11
Lucknow,2023-07-24,30,29.64,18.8,-0.055,54.6,7369.8,11
Lucknow,2023-07-31,31,29.8,21.63,0.072,54.9,7375.8,12
Lucknow,2023-08-07,32,27.39,16.49,-0.005,55.0,7363.7,11
Lucknow,2023-08-14,33,26.14,18.06,-0.028,54.9,7358.9,11
Lucknow,2023-08-21,34,26.45,12.08,-0.038,54.6,7362.9,13
Lucknow,2023-08-28,35,27.61,17.26,-0.048,54.2,7370.6,15
Lucknow,2023-09-04,36,26.42,9.54,-0.064,53.6,7369.1,16
Lucknow,2023-09-11,37,24.03,6.88,-0.136,52.9,7371.6,10
Lucknow,2023-09-18,38,23.64,12.48,-0.093,52.0,7363.5,9
Lucknow,2023-09-25,39,25.09,3.52,-0.114,51.1,7372.8,10
Lucknow,2023-10-02,40,24.51,4.14,-0.143,50.1,7364.0,10
Lucknow,2023-10-09,41,23.26,7.1,-0.182,49.1,7372.3,7
Lucknow,2023-10-16,42,20.43,1.19,-0.156,48.1,7360.2,5
Lucknow,2023-10-23,43,21.04,1.26,-0.194,47.1,7376.0,8
Lucknow,2023-10-30,44,20.64,3.02,-0.104,46.2,7363.3,6
Lucknow,2023-11-06,45,20.33,1.44,-0.17,45.3,7374.9,8
Lucknow,2023-11-13,46,19.63,0.95,-0.166,44.5,7375.2,5
Lucknow,2023-11-20,47,19.73,0.0,-0.208,43.7,7373.5,6
Lucknow,2023-11-27,48,21.98,2.01,-0.246,43.1,7366.0,4
Lucknow,2023-12-04,49,21.49,3.02,-0.189,42.5,7372.2,5
Lucknow,2023-12-11,50,21.14,1.01,-0.248,42.0,7363.3,5
Lucknow,2023-12-18,51,19.92,0.0,-0.231,41.6,7383.5,4
Lucknow,2023-12-25,52,22.21,3.75,-0.18,41.3,7380.2,2
Guwahati,2019-01-07,2,18.45,4.09,-0.195,40.1,1400.0,4
Guwahati,2019-01-14,3,20.07,0.0,-0.149,40.1,1403.6,3
Guwahati,2019-01-21,4,18.58,6.59,-0.11,40.1,1403.1,3
Guwahati,2019-01-28,5,21.41,4.37,-0.147,40.2,1399.0,3
Guwahati,2019-02-04,6,19.87,2.49,-0.186,40.2,1401.0,3
Guwahati,2019-02-11,7,22.0,0.0,-0.184,40.3,1401.8,1
Guwahati,2019-02-18,8,23.92,4.07,-0.252,40.4,1401.7,2
Guwahati,2019-02-25,9,26.65,0.16,-0.208,40.6,1395.3,3
Guwahati,2019-03-04,10,24.16,0.0,-0.2,40.8,1400.2,5
Guwahati,2019-03-11,11,25.66,0.0,-0.205,41.0,1399.6,2
Guwahati,2019-03-18,12,24.82,8.01,-0.152,41.3,1395.0,4
Guwahati,2019-03-25,13,24.25,0.0,-0.135,41.6,1402.4,4
Guwahati,2019-04-01,14,24.7,1.65,-0.174,42.0,1406.8,5
Guwahati,2019-04-08,15,28.53,4.32,-0.224,42.5,1404.1,3
Guwahati,2019-04-15,16,28.75,6.38,-0.169,43.1,1403.2,4
Guwahati,2019-04-22,17,28.39,5.39,-0.152,43.7,1398.7,4
Guwahati,2019-04-29,18,31.1,4.68,-0.071,44.5,1399.1,4
Guwahati,2019-05-06,19,28.98,11.73,-0.113,45.3,1392.0,5
Guwahati,2019-05-13,20,28.77,13.21,-0.092,46.2,1405.1,6
Guwahati,2019-05-20,21,31.21,9.33,-0.083,47.1,1388.7,7
Guwahati,2019-05-27,22,32.72,17.52,-0.039,48.1,1403.6,8
Guwahati,2019-06-03,23,28.34,13.16,-0.046,49.1,1407.1,8
Guwahati,2019-06-10,24,28.07,14.62,-0.065,50.1,1400.8,7
Guwahati,2019-06-17,25,29.68,30.14,0.028,51.1,1406.2,9
Guwahati,2019-06-24,26,30.78,28.45,0.08,52.0,1403.3,10
Guwahati,2019-07-01,27,26.72,28.69,-0.015,52.9,1398.4,32
Guwahati,2019-07-08,28,29.6,26.12,0.031,53.6,1403.1,8
Guwahati,2019-07-15,29,29.05,26.03,0.055,54.2,1404.0,10
Guwahati,2019-07-22,30,26.21,30.31,0.07,54.6,1403.2,15
Guwahati,2019-07-29,31,28.21,27.51,0.024,54.9,1397.6,16
Guwahati,2019-08-05,32,27.48,25.85,0.022,55.0,1396.6,11
Guwahati,2019-08-12,33,24.93,30.21,0.076,54.9,1408.6,16
Guwahati,2019-08-19,34,26.03,27.21,0.061,54.6,1407.4,17
Guwahati,2019-08-26,35,25.51,22.15,0.02,54.2,1405.8,14
Guwahati,2019-09-02,36,24.44,27.35,0.015,53.6,1402.7,12
Guwahati,2019-09-09,37,22.51,20.56,0.033,52.9,1395.8,16
Guwahati,2019-09-16,38,21.74,14.08,-0.073,52.0,1403.8,14
Guwahati,2019-09-23,39,19.85,23.61,-0.043,51.1,1395.4,14
Guwahati,2019-09-30,40,21.55,6.57,-0.147,50.1,1398.1,11
Guwahati,2019-10-07,41,20.73,11.51,-0.165,49.1,1398.2,10
Guwahati,2019-10-14,42,19.1,8.19,-0.151,48.1,1404.0,9
Guwahati,2019-10-21,43,18.07,5.56,-0.128,47.1,1398.9,7
Guwahati,2019-10-28,44,17.43,3.91,-0.169,46.2,1391.4,7
Guwahati,2019-11-04,45,17.61,0.0,-0.176,45.3,1398.8,7
Guwahati,2019-11-11,46,17.87,4.37,-0.199,44.5,1403.3,6
Guwahati,2019-11-18,47,15.7,4.01,-0.16,43.7,1400.3,7
Guwahati,2019-11-25,48,18.24,6.48,-0.114,43.1,1401.7,5
Guwahati,2019-12-02,49,17.45,9.02,-0.093,42.5,1400.2,5
Guwahati,2019-12-09,50,18.71,2.57,-0.149,42.0,1404.8,5
Guwahati,2019-12-16,51,18.51,0.0,-0.201,41.6,1398.6,5
Guwahati,2019-12-23,52,19.98,0.0,-0.184,41.3,1402.0,4
Guwahati,2019-12-30,1,15.82,3.74,-0.153,40.0,1407.5,3
Guwahati,2020-01-06,2,18.54,0.0,-0.234,40.1,1395.1,4
Guwahati,2020-01-13,3,20.14,4.89,-0.188,40.1,1408.5,4
Guwahati,2020-01-20,4,19.86,0.02,-0.203,40.1,1403.8,4
Guwahati,2020-01-27,5,22.16,0.0,-0.162,40.2,1400.4,4
Guwahati,2020-02-03,6,19.35,0.0,-0.182,40.2,1399.4,4
Guwahati,2020-02-10,7,21.85,0.0,-0.193,40.3,1401.6,4
Guwahati,2020-02-17,8,20.7,0.0,-0.177,40.4,1399.6,2
Guwahati,2020-02-24,9,22.41,0.0,-0.178,40.6,1406.1,3
Guwahati,2020-03-02,10,24.5,5.89,-0.216,40.8,1404.6,4
Guwahati,2020-03-09,11,24.78,1.9,-0.139,41.0,1400.7,4
Guwahati,2020-03-16,12,24.8,0.27,-0.182,41.3,1404.1,3
Guwahati,2020-03-23,13,25.79,6.18,-0.204,41.6,1401.5,2
Guwahati,2020-03-30,14,28.72,4.52,-0.152,42.0,1404.7,3
Guwahati,2020-04-06,15,28.76,3.85,-0.133,42.5,1408.7,4
Guwahati,2020-04-13,16,27.6,0.0,-0.175,43.1,1405.1,4
Guwahati,2020-04-20,17,28.25,3.19,-0.192,43.7,1400.1,4
Guwahati,2020-04-27,18,31.0,9.92,-0.094,44.5,1408.7,5
Guwahati,2020-05-04,19,30.17,13.58,-0.082,45.3,1404.9,7
Guwahati,2020-05-11,20,29.28,8.47,-0.07,46.2,1401.2,5
Guwahati,2020-05-18,21,30.64,8.57,-0.104,47.1,1406.1,6
Guwahati,2020-05-25,22,30.82,15.52,-0.065,48.1,1404.8,8
Guwahati,2020-06-01,23,31.17,20.3,-0.016,49.1,1399.1,9
Guwahati,2020-06-08,24,31.41,31.22,0.06,50.1,1403.8,7
Guwahati,2020-06-15,25,28.37,15.77,-0.032,51.1,1402.8,8
Guwahati,2020-06-22,26,29.37,23.98,-0.007,52.0,1410.5,10
Guwahati,2020-06-29,27,30.04,23.57,-0.014,52.9,1399.0,10
Guwahati,2020-07-06,28,28.52,18.51,-0.005,53.6,1406.2,13
Guwahati,2020-07-13,29,28.82,30.71,0.067,54.2,1406.2,12
Guwahati,2020-07-20,30,27.6,22.21,0.011,54.6,1415.1,10
Guwahati,2020-07-27,31,25.81,36.54,0.071,54.9,1409.3,10
Guwahati,2020-08-03,32,27.06,27.23,0.107,55.0,1404.6,11
Guwahati,2020-08-10,33,27.31,26.45,0.107,54.9,1400.3,15
Guwahati,2020-08-17,34,24.68,27.74,0.028,54.6,1404.3,14
Guwahati,2020-08-24,35,26.87,18.46,0.006,54.2,1407.5,13
Guwahati,2020-08-31,36,25.53,19.27,0.01,53.6,1411.2,17
Guwahati,2020-09-07,37,23.13,22.46,0.037,52.9,1399.9,20
Guwahati,2020-09-14,38,21.56,14.14,-0.031,52.0,1396.1,15
Guwahati,2020-09-21,39,21.73,4.53,-0.139,51.1,1400.3,11
Guwahati,2020-09-28,40,21.6,7.8,-0.119,50.1,1408.7,9
Guwahati,2020-10-05,41,17.13,9.24,-0.109,49.1,1415.4,10
Guwahati,2020-10-12,42,18.09,8.57,-0.138,48.1,1404.2,31
Guwahati,2020-10-19,43,20.2,2.23,-0.158,47.1,1413.0,6
Guwahati,2020-10-26,44,20.32,8.88,-0.157,46.2,1406.5,6
Guwahati,2020-11-02,45,18.39,8.03,-0.104,45.3,1403.7,6
Guwahati,2020-11-09,46,17.45,5.24,-0.19,44.5,1397.8,7
Guwahati,2020-11-16,47,18.54,3.04,-0.148,43.7,1408.1,5
Guwahati,2020-11-23,48,17.64,0.0,-0.25,43.1,1404.5,7
Guwahati,2020-11-30,49,17.68,3.64,-0.21,42.5,1401.9,4
Guwahati,2020-12-07,50,17.19,0.0,-0.176,42.0,1406.4,6
Guwahati,2020-12-14,51,19.47,4.16,-0.167,41.6,1407.3,4
Guwahati,2020-12-21,52,16.84,2.08,-0.121,41.3,1398.9,5
Guwahati,2020-12-28,53,18.88,0.0,-0.202,41.0,1400.3,4
Guwahati,2021-01-04,1,16.88,0.0,-0.213,40.0,1405.2,2
Guwahati,2021-01-11,2,18.63,0.25,-0.182,40.1,1412.2,2
Guwahati,2021-01-18,3,18.86,0.0,-0.174,40.1,1404.8,2
Guwahati,2021-01-25,4,19.53,0.0,-0.19,40.1,1399.6,2
Guwahati,2021-02-01,5,22.46,5.3,-0.165,40.2,1405.1,0
Guwahati,2021-02-08,6,23.48,0.0,-0.168,40.2,1404.0,3
Guwahati,2021-02-15,7,22.17,2.37,-0.185,40.3,1401.3,3
Guwahati,2021-02-22,8,21.36,0.0,-0.194,40.4,1404.8,4
Guwahati,2021-03-01,9,24.57,0.0,-0.191,40.6,1404.0,2
Guwahati,2021-03-08,10,26.08,9.04,-0.129,40.8,1412.0,4
Guwahati,2021-03-15,11,25.18,3.12,-0.173,41.0,1403.1,2
Guwahati,2021-03-22,12,26.32,7.68,-0.12,41.3,1412.0,3
Guwahati,2021-03-29,13,26.88,0.0,-0.181,41.6,1403.9,2
Guwahati,2021-04-05,14,27.52,3.43,-0.159,42.0,1404.3,4
Guwahati,2021-04-12,15,28.94,3.98,-0.139,42.5,1409.3,4
Guwahati,2021-04-19,16,30.13,12.23,-0.166,43.1,1412.4,5
Guwahati,2021-04-26,17,28.83,5.82,-0.115,43.7,1402.9,5
Guwahati,2021-05-03,18,29.56,10.29,-0.132,44.5,1408.6,6
Guwahati,2021-05-10,19,29.69,0.0,-0.149,45.3,1403.5,6
Guwahati,2021-05-17,20,30.2,20.32,-0.072,46.2,1399.5,7
Guwahati,2021-05-24,21,31.5,22.29,-0.031,47.1,1416.3,7
Guwahati,2021-05-31,22,31.24,17.23,-0.031,48.1,1412.2,7
Guwahati,2021-06-07,23,30.17,16.32,-0.083,49.1,1399.2,9
Guwahati,2021-06-14,24,29.86,19.97,-0.052,50.1,1402.5,8
Guwahati,2021-06-21,25,29.54,27.78,0.003,51.1,1399.1,9
Guwahati,2021-06-28,26,28.01,32.57,0.042,52.0,1402.3,10
Guwahati,2021-07-05,27,28.69,32.55,0.069,52.9,1418.7,11
Guwahati,2021-07-12,28,26.22,22.93,0.024,53.6,1402.3,11
Guwahati,2021-07-19,29,30.5,31.56,0.084,54.2,1406.6,10
Guwahati,2021-07-26,30,28.77,36.75,0.135,54.6,1402.9,12
Guwahati,2021-08-02,31,29.51,33.73,0.061,54.9,1401.5,15
Guwahati,2021-08-09,32,24.66,32.46,0.121,55.0,1404.0,14
Guwahati,2021-08-16,33,26.65,26.87,-0.027,54.9,1411.9,16
Guwahati,2021-08-23,34,26.16,25.06,-0.001,54.6,1404.9,22
Guwahati,2021-08-30,35,23.69,21.48,0.033,54.2,1415.5,18
Guwahati,2021-09-06,36,23.35,20.23,-0.023,53.6,1400.3,18
Guwahati,2021-09-13,37,24.05,14.24,-0.095,52.9,1412.2,15
Guwahati,2021-09-20,38,21.13,19.56,-0.042,52.0,1411.1,11
Guwahati,2021-09-27,39,21.56,14.3,-0.014,51.1,1404.2,10
Guwahati,2021-10-04,40,20.29,3.36,-0.167,50.1,1402.6,10
Guwahati,2021-10-11,41,18.77,9.89,-0.141,49.1,1392.6,9
Guwahati,2021-10-18,42,18.55,6.75,-0.06,48.1,1404.7,8
Guwahati,2021-10-25,43,19.1,6.64,-0.193,47.1,1423.8,8
Guwahati,2021-11-01,44,19.72,8.2,-0.104,46.2,1422.4,8
Guwahati,2021-11-08,45,19.42,0.0,-0.167,45.3,1407.1,6
Guwahati,2021-11-15,46,20.63,0.0,-0.241,44.5,1410.1,6
Guwahati,2021-11-22,47,20.58,2.25,-0.131,43.7,1411.0,5
Guwahati,2021-11-29,48,15.67,0.2,-0.167,43.1,1401.3,5
Guwahati,2021-12-06,49,17.69,0.46,-0.2,42.5,1404.7,5
Guwahati,2021-12-13,50,17.13,0.0,-0.171,42.0,1421.4,5
Guwahati,2021-12-20,51,20.0,0.0,-0.162,41.6,1418.3,4
Guwahati,2021-12-27,52,18.51,6.41,-0.184,41.3,1410.1,4
Guwahati,2022-01-03,1,20.89,1.54,-0.118,40.0,1401.1,4
Guwahati,2022-01-10,2,20.21,0.0,-0.164,40.1,1400.4,4
Guwahati,2022-01-17,3,18.15,4.3,-0.24,40.1,1405.6,4
Guwahati,2022-01-24,4,19.31,0.0,-0.181,40.1,1402.0,4
Guwahati,2022-01-31,5,18.83,0.68,-0.204,40.2,1413.4,4
Guwahati,2022-02-07,6,20.76,0.0,-0.139,40.2,1410.5,2
Guwahati,2022-02-14,7,20.75,0.24,-0.202,40.3,1411.3,4
Guwahati,2022-02-21,8,23.04,2.15,-0.215,40.4,1406.9,3
Guwahati,2022-02-28,9,23.9,1.63,-0.177,40.6,1402.2,3
Guwahati,2022-03-07,10,26.02,5.8,-0.233,40.8,1403.3,4
Guwahati,2022-03-14,11,23.97,4.0,-0.154,41.0,1410.7,5
Guwahati,2022-03-21,12,25.25,0.0,-0.139,41.3,1407.6,3
Guwahati,2022-03-28,13,25.02,5.12,-0.138,41.6,1413.9,4
Guwahati,2022-04-04,14,26.12,0.0,-0.155,42.0,1407.7,4
Guwahati,2022-04-11,15,27.75,0.13,-0.186,42.5,1409.3,3
Guwahati,2022-04-18,16,26.64,12.45,-0.11,43.1,1401.1,4
Guwahati,2022-04-25,17,29.72,0.56,-0.178,43.7,1410.5,5
Guwahati,2022-05-02,18,29.69,5.9,-0.185,44.5,1406.6,5
Guwahati,2022-05-09,19,31.37,9.19,-0.105,45.3,1410.7,6
Guwahati,2022-05-16,20,29.66,5.08,-0.141,46.2,1416.9,6
Guwahati,2022-05-23,21,29.37,8.98,-0.108,47.1,1404.4,7
Guwahati,2022-05-30,22,28.51,13.67,-0.072,48.1,1408.7,8
Guwahati,2022-06-06,23,29.63,14.81,-0.103,49.1,1413.7,8
Guwahati,2022-06-13,24,31.1,28.97,0.019,50.1,1408.8,8
Guwahati,2022-06-20,25,29.16,20.15,0.033,51.1,1408.9,8
Guwahati,2022-06-27,26,27.6,33.68,0.063,52.0,1408.6,10
Guwahati,2022-07-04,27,27.5,33.79,0.113,52.9,1412.2,9
Guwahati,2022-07-11,28,28.98,33.63,0.13,53.6,1409.3,12
Guwahati,2022-07-18,29,29.27,27.16,0.048,54.2,1407.3,14
Guwahati,2022-07-25,30,27.33,29.55,0.081,54.6,1403.3,14
Guwahati,2022-08-01,31,26.83,39.27,0.17,54.9,1413.6,20
Guwahati,2022-08-08,32,25.78,38.99,0.186,55.0,1411.5,23
Guwahati,2022-08-15,33,24.96,25.09,0.1,54.9,1405.0,20
Guwahati,2022-08-22,34,25.15,31.7,0.077,54.6,1411.4,15
Guwahati,2022-08-29,35,24.95,22.24,0.005,54.2,1406.0,21
Guwahati,2022-09-05,36,23.25,26.62,0.042,53.6,1410.7,30
Guwahati,2022-09-12,37,24.97,19.67,-0.025,52.9,1411.9,23
Guwahati,2022-09-19,38,21.41,16.91,-0.041,52.0,1405.6,19
Guwahati,2022-09-26,39,22.93,20.01,-0.063,51.1,1412.0,12
Guwahati,2022-10-03,40,22.79,12.09,-0.068,50.1,1402.6,10
Guwahati,2022-10-10,41,17.49,3.41,-0.156,49.1,1404.8,10
Guwahati,2022-10-17,42,18.62,2.87,-0.171,48.1,1410.0,8
Guwahati,2022-10-24,43,20.06,9.88,-0.137,47.1,1415.6,7
Guwahati,2022-10-31,44,18.72,0.0,-0.2,46.2,1405.2,6
Guwahati,2022-11-07,45,20.2,3.92,-0.212,45.3,1401.3,6
Guwahati,2022-11-14,46,19.89,8.67,-0.179,44.5,1412.0,6
Guwahati,2022-11-21,47,16.76,2.26,-0.173,43.7,1416.6,6
Guwahati,2022-11-28,48,18.51,3.44,-0.193,43.1,1411.1,4
Guwahati,2022-12-05,49,18.05,0.0,-0.191,42.5,1406.2,3
Guwahati,2022-12-12,50,16.46,0.0,-0.222,42.0,1410.4,5
Guwahati,2022-12-19,51,17.7,0.0,-0.13,41.6,1412.9,5
Guwahati,2022-12-26,52,15.35,2.77,-0.169,41.3,1420.2,5
Guwahati,2023-01-02,1,19.9,0.0,-0.207,40.0,1407.0,2
Guwahati,2023-01-09,2,18.67,0.0,-0.234,40.1,1414.3,5
Guwahati,2023-01-16,3,18.62,0.0,-0.195,40.1,1405.8,4
Guwahati,2023-01-23,4,19.8,5.32,-0.226,40.1,1409.0,3
Guwahati,2023-01-30,5,19.96,0.0,-0.184,40.2,1409.8,3
Guwahati,2023-02-06,6,22.2,0.0,-0.257,40.2,1420.2,3
Guwahati,2023-02-13,7,20.16,0.0,-0.215,40.3,1416.1,4
Guwahati,2023-02-20,8,22.57,5.75,-0.169,40.4,1411.1,4
Guwahati,2023-02-27,9,24.44,0.0,-0.192,40.6,1408.7,2
Guwahati,2023-03-06,10,23.74,0.0,-0.229,40.8,1408.6,3
Guwahati,2023-03-13,11,24.63,0.0,-0.232,41.0,1409.7,2
Guwahati,2023-03-20,12,24.1,7.16,-0.113,41.3,1422.3,4
Guwahati,2023-03-27,13,26.76,1.11,-0.189,41.6,1407.1,5
Guwahati,2023-04-03,14,28.03,9.44,-0.16,42.0,1409.7,2
Guwahati,2023-04-10,15,28.39,0.0,-0.162,42.5,1407.5,5
Guwahati,2023-04-17,16,25.25,13.39,-0.097,43.1,1417.3,4
Guwahati,2023-04-24,17,27.19,4.21,-0.188,43.7,1423.8,6
Guwahati,2023-05-01,18,29.8,9.33,-0.095,44.5,1403.8,4
Guwahati,2023-05-08,19,28.27,9.73,-0.152,45.3,1412.9,6
Guwahati,2023-05-15,20,31.24,13.07,-0.09,46.2,1418.1,7
Guwahati,2023-05-22,21,27.34,15.39,-0.073,47.1,1419.0,6
Guwahati,2023-05-29,22,31.07,18.58,0.004,48.1,1414.8,7
Guwahati,2023-06-05,23,29.17,15.65,-0.026,49.1,1414.0,6
Guwahati,2023-06-12,24,28.83,22.2,-0.018,50.1,1410.7,9
Guwahati,2023-06-19,25,32.66,24.27,-0.052,51.1,1418.1,7
Guwahati,2023-06-26,26,30.8,20.3,-0.019,52.0,1417.1,8
Guwahati,2023-07-03,27,28.86,32.09,0.037,52.9,1408.0,9
Guwahati,2023-07-10,28,29.05,21.82,0.044,53.6,1407.5,8
Guwahati,2023-07-17,29,26.54,27.83,0.009,54.2,1406.0,10
Guwahati,2023-07-24,30,27.2,19.67,0.034,54.6,1413.9,13
Guwahati,2023-07-31,31,28.46,24.02,-0.049,54.9,1414.3,13
Guwahati,2023-08-07,32,26.17,23.12,0.011,55.0,1411.1,13
Guwahati,2023-08-14,33,25.19,22.56,0.016,54.9,1418.6,12
Guwahati,2023-08-21,34,26.99,23.8,0.034,54.6,1415.9,13
Guwahati,2023-08-28,35,25.91,29.64,0.031,54.2,1419.5,12
Guwahati,2023-09-04,36,25.08,17.15,-0.029,53.6,1411.7,10
Guwahati,2023-09-11,37,23.5,13.4,-0.034,52.9,1415.9,11
Guwahati,2023-09-18,38,22.08,16.78,-0.053,52.0,1424.1,12
Guwahati,2023-09-25,39,21.58,3.97,-0.097,51.1,1405.9,12
Guwahati,2023-10-02,40,21.51,10.29,-0.13,50.1,1412.4,12
Guwahati,2023-10-09,41,21.24,16.34,-0.1,49.1,1417.6,8
Guwahati,2023-10-16,42,17.92,12.68,-0.007,48.1,1413.2,7
Guwahati,2023-10-23,43,20.97,10.39,-0.105,47.1,1411.5,7
Guwahati,2023-10-30,44,19.61,5.63,-0.191,46.2,1408.7,6
Guwahati,2023-11-06,45,19.34,0.0,-0.172,45.3,1420.3,7
Guwahati,2023-11-13,46,17.61,1.97,-0.234,44.5,1416.8,7
Guwahati,2023-11-20,47,18.77,3.31,-0.171,43.7,1407.5,7
Guwahati,2023-11-27,48,18.64,0.0,-0.201,43.1,1416.8,5
Guwahati,2023-12-04,49,18.71,0.0,-0.201,42.5,1413.2,5
Guwahati,2023-12-11,50,17.68,15.34,-0.12,42.0,1418.7,5
Guwahati,2023-12-18,51,19.29,10.72,-0.113,41.6,1403.3,5
Guwahati,2023-12-25,52,17.36,0.0,-0.097,41.3,1420.4,4
Bhubaneswar,2019-01-07,2,21.47,0.0,-0.203,40.1,2094.7,4
